0,1,label
1.3084041099825865,5.2712076192708945,0
7.636019336243114,6.484897446957955,1
1.7395348857476791,5.2303971385744825,0
6.476510341295418,8.927074138636774,1
4.530994719687325,9.69105757852212,1
5.674980431982686,8.51537576971439,1
1.0712393072048658,4.388708855359891,0
6.68983519760143,9.731780429609007,1
1.422401658778049,3.4794314392106838,0
4.322706288322324,8.718558818732427,1
4.398439741591098,8.34977281378575,1
1.7449253570482486,6.841534827496094,1
3.320646354301225,10.842072464695956,1
6.109208020782853,9.202131422093192,1
2.2618746601465975,8.142228675143873,1
2.7949914349351372,9.113966333385054,0
3.251331638257537,6.68411614163804,0
5.555269822171269,9.40891808256896,1
5.366582654634217,7.3797562423198775,1
5.966342214705499,2.6778746965011746,0
7.429906339587575,7.469923636877982,1
4.319010496065002,9.05988985580073,1
3.0589144617663178,3.306154863491547,0
2.339808041316174,5.312372743074006,0
1.8355133202657736,5.103460442322243,0
5.625785849230418,8.632491923125297,1
2.4074720855762606,2.1275518524802064,0
0.9876755340599608,4.368981121033328,0
8.364329349001137,10.466275603166363,1
2.43486557710284,7.586960741137485,0
3.7425627360094946,5.6767027841863085,0
1.4189884160585757,3.8468215366548377,0
2.343109317495162,1.8549579690543534,0
3.432505992571702,3.3115962006752295,0
1.3883269135754834,5.117639354663399,0
0.3580958742305005,3.2322168277899372,0
4.167853973101362,5.616898167725953,1
2.7191778832521747,8.854079933052056,1
8.298742045996878,7.833054528793173,1
3.908750033012086,9.825960485865053,1
0.6398366504050514,8.3333787985462,1
3.2368529073972967,2.589371606064845,0
7.622334101808933,7.486041598334852,1
3.965493541607625,8.584847477564008,1
4.539751703370703,6.04263670617636,1
1.7419785803295942,8.58633900094688,1
0.06636110536869677,5.883302547577835,0
1.5146307934303183,2.5145459785310322,0
1.7801996214505946,5.291364647483724,0
1.9086716563342805,1.6896644086607466,0
4.31505566786773,7.445541165356773,1
2.7734599646120524,4.288043301862631,0
4.244039805682225,6.461658925640071,1
2.1710241643893005,4.126514181312286,0
5.510453164956696,5.3179059082518965,1
3.3742145630417446,5.144020574990111,0
4.500123630505007,7.716394698245934,1
1.3397627343425893,3.9159852534256006,0
1.0457485613826387,2.8910927166428215,0
0.6310768928413986,6.5423524494784715,0
7.74759308198513,9.0134456687329,1
2.1870833933709215,3.5409559939348805,0
0.955898359739205,6.032200458924423,0
2.831917220076485,4.071152333884772,0
6.430927608128327,8.785775235191839,1
3.298578171693723,6.764994231857574,1
0.6248890169794696,4.78845767129635,0
1.8002191271243544,3.9583370949017445,0
2.7733767291229516,3.0083762569458754,0
3.19791853190518,4.86857181949128,0
5.235719034296014,7.117560091349245,1
-0.5436021959336066,4.53947247372369,0
2.6123530955003966,7.527919519634722,1
1.8467721888767148,7.291837261805783,0
0.332483524093085,3.3507454022381107,0
7.651733776103018,6.544135645745554,1
5.115617316150578,7.692966053499818,1
0.8149201940968058,5.533732046917612,0
0.4259326707807656,4.53431291939219,0
7.736971446244067,7.122768784510372,1
1.9753578706435837,10.687941651894048,1
1.889074833514398,6.71177337305539,0
3.9241260329975485,1.852221328345312,0
2.4530012832924015,4.5344792293615255,0
6.238404987105362,8.689784264141625,1
0.31167471793910795,5.264854260353588,0
2.53450610489835,3.2993565162454335,0
5.213858826663354,8.980986203711714,1
2.1200954327441885,10.409792131414477,1
6.246911948386575,7.2373074508278235,1
4.781182861211127,7.427493276812012,1
7.4089559987368405,8.387050340345992,1
1.3713331425760775,5.30760012262758,0
6.409813081048151,8.488909813437235,1
1.1832689294189778,8.099536215459102,1
6.7347145416896135,5.933729360925257,1
1.3190157940059346,1.2950788064054501,0
0.6461603848605226,6.256118826997964,0
11.04976325476192,7.7030067659252115,1
3.8211189162374746,8.538046871231652,1
4.607877811690495,2.318480548270084,0
2.4930494536343772,7.514010220106597,1
6.112834906437721,0.856736326297991,0
3.1438526240879776,4.457300154192583,0
11.471358600273128,6.384128145566942,1
1.9686841844381617,8.498422862310816,1
2.750754761873556,7.42127520252568,1
3.8978146726582565,9.114055450896412,1
5.775055594782932,8.835910392183255,1
0.8826261121310892,3.5435999109462633,0
5.550260525666902,6.056267577024803,0
3.0242727067794744,3.6504415741810434,0
1.3983138037901077,6.464488590312469,0
0.9622327364966172,2.8993735981046123,0
7.806962106117531,9.811498211156099,1
3.363403230010605,10.474166739339307,0
0.8916368795237293,1.0628392642142983,0
3.1731558466034664,3.0509809268290153,0
1.1677552020854445,7.617310841044849,1
3.0709521884596898,9.178382906332216,1
2.7021991462346104,4.804187712657425,0
3.553528588942978,5.50642077849386,0
4.795739966553486,9.812640199712643,1
1.3893076755990277,6.9583853127256985,0
2.538322450919585,4.895163516859817,0
1.8151824765265143,3.093702871442213,0
5.239625530394099,8.951372591608894,1
2.6767782472955033,6.984152663117342,0
6.50112222892556,7.017588161904085,1
0.6229963708145418,6.0442743837642166,0
0.13716400265876927,1.2276690092054574,0
7.369699797244435,8.096403321467664,1
7.868578928328185,7.418192327601064,1
4.091536951412989,4.015810358322169,0
4.099149690362173,1.0412938546651742,0
2.4217850541526738,5.266951747254999,0
2.156536305379799,2.084288745257548,0
0.7084964253021497,5.71225623809444,0
2.719809431372074,3.740946846363191,0
6.2443611914181245,7.700673653548996,1
-0.3168446049688578,7.981669333422139,1
5.120943462389549,8.555405437429473,1
2.650331466300024,6.686208613372944,0
1.1018005754802414,1.0589464549013896,0
5.146004953016639,5.644679251816081,1
6.0306323666090975,7.966124200721487,1
2.6486032724829736,7.311681039646887,0
3.2898049626740673,7.219502136792252,0
5.173624620287491,6.881620866322521,1
3.2288332437381784,8.022773572180238,1
0.2095102774862947,3.5766157391107622,0
6.259319821003161,8.511487635499666,1
1.200447942637874,5.412674441710317,0
3.5766511048831298,6.087351258936325,1
7.561451427760474,6.9071992068020736,1
5.781436747479303,8.723760161679797,1
5.106997164713073,11.309342735947261,0
4.509717767745752,8.227772481647747,1
2.3012961314582596,4.803145694996083,0
7.076358820314589,9.98544019851482,1
5.657386499104609,7.435290369111879,1
8.710202772575009,7.287612151970027,1
1.6189138146317756,6.574363333453037,0
1.2172697232512588,7.484557832912158,0
3.155988474408826,6.099900792438493,0
4.959436155734236,8.292569533523032,1
4.304465523663166,6.108954134352892,1
0.5202039363002173,5.2031532520193196,0
3.0796332956800243,3.773894707480097,0
3.0810751302440194,8.168787603642198,1
1.96613361147757,3.421130917854436,0
3.7169973962446425,7.46622477689451,1
5.16102311125782,7.145848878547723,1
1.2192934276762308,6.981112591347248,0
1.2218338030138076,7.908198742240186,0
0.9379372635326604,4.725864747050092,0
4.158608629974044,7.789848892057586,1
2.149117219061109,8.2786755089632,0
7.14349307454458,5.693091571971472,1
4.101613159595746,9.264507721743087,1
3.6968119582597367,9.294992538029641,1
5.728244476303873,8.163531298292359,1
2.4838790445215118,8.773776123320083,0
1.4583792989257238,2.9723025869850592,0
12.383780795554838,8.753525023453495,1
2.3326938510848225,4.617698467960804,0
6.932164784191768,11.358219836539975,1
9.600116654241408,9.069954207338252,1
5.074265972041997,8.244877647428488,1
10.021055138079019,7.205642372329106,1
3.9394638687869246,7.2564321807412515,1
6.095053275408167,9.830835472833433,1
2.6444982387276808,2.677633525009327,0
6.610195663863699,7.450187728944896,1
2.5363999158403563,7.555839907117946,1
2.9405568512356446,7.2958805641936895,0
1.5942443489384714,5.1097490730845845,0
4.092398664041864,5.033858368325554,0
1.4494435068327935,8.478684942979365,1
7.105278286552093,9.295016660219453,1
4.386055864286344,9.514493154059117,1
7.63698058018829,9.041127665769753,1
0.2354912795169426,8.372666388270087,1
2.17413367470493,3.633486344126488,0
2.302640220751644,6.835136486394961,1
0.8207050783814263,5.063818714118849,0
1.393568745526475,4.751699869879612,0
1.767453848299175,5.109980952328666,0
1.4993058103549903,9.358635601694326,1
0.8541748514304768,0.6278507289483866,0
6.625564606517628,9.002275517321298,1
2.1745905948619804,2.2570134510687674,0
6.81222976072075,8.764380577382743,1
5.24575111339113,8.38880892887161,1
8.532285708808773,9.117366292702636,1
0.9752836797950272,7.517178976575958,0
-0.5299956028548412,6.112414649301543,1
3.9348760047288565,4.111744329535587,0
3.7714117865412873,5.921791016142276,1
0.8758063016418498,3.733448550076787,0
3.1114677761848313,9.933191758415528,1
7.423900975236361,8.596970607909235,1
