0,1,2,label
8.065993314520647,2.2522679797681717,5.110438424631312,0
8.683543667089909,1.3070338786614617,7.486184168256053,0
0.7448877883181567,-1.5958704246470798,4.35171241877161,1
7.05144132465124,-0.3591175753909275,8.18900873651012,0
9.166791556544851,0.016954693227370643,7.405515258258639,0
-0.9502136512910777,-2.430862839739302,3.873572325231152,1
-0.6137885010316134,-1.0301875238691296,1.6475463325799977,1
0.04735888298775612,0.40567260464436505,3.30376488962955,1
1.6131892874817515,0.44334640786966695,1.0094296633556143,1
8.019879820276163,2.0686821416094654,8.203815097494385,0
-1.406074553309315,0.44360066384741825,2.046351743490158,1
8.332431510090878,2.319516155194482,6.268512377074062,0
-0.06385868845281528,0.4407545395338748,2.0585511642389633,1
8.946631597508771,2.135459380953628,7.093794456154351,0
8.083327032687816,2.1296439600931,7.313369699838258,0
8.399866359338585,0.4225522992093056,9.819821756235836,0
8.77803767253184,0.20100574275073835,9.530138086892373,0
9.037376344335073,1.7037787227472305,8.429947047334991,0
0.3571698839373837,-0.38788842721485733,2.910889429543229,1
0.1752461729768971,0.8371637736954551,3.0008080609024774,1
-1.2571659623777882,0.4841406046720405,3.852026580430354,1
7.956151526545888,0.05925861519269149,7.484609107662404,0
6.884268522479049,1.1266199985100824,8.21862529071213,0
0.6518808745588566,0.08240578483750323,3.441282839811116,1
8.564151853895048,0.015079390422070849,7.622800272518127,0
9.294806717199863,0.761505675927248,8.633129545450352,0
7.770874159847089,1.5849379373292414,8.397900981916322,0
7.654915920997483,2.752978042420712,8.125498909991913,0
8.840598023472298,1.0477706993418674,7.273808527901629,0
-0.695047808712147,-0.2894111437217324,2.033200178961274,1
9.521364876799952,1.8467510484099363,6.91199397064568,0
-0.8426102360598622,0.4794954108797463,3.1334293129877513,1
0.6431933508632611,-1.1319090470165274,2.567487376337731,1
7.751627795543274,0.12642882630123686,7.297108907995572,0
-3.001549866821691,0.10751183785528586,2.7146004552210155,1
10.955249513861169,-1.3054670052029218,8.556111565512817,0
8.290076324924492,1.7131210030439963,8.841994973893975,0
8.240297929925045,1.9037949922991748,7.590897105212606,0
0.8855440888536459,0.2686762116145017,1.3649168192369514,1
-1.5604873133636767,-0.2876375652675949,1.531796964383676,1
8.759675328395986,2.588702916294108,9.068366376647049,0
-0.20577753698300208,-2.2529670054405613,2.7256630821673427,1
10.130685319211901,0.6941677415272087,7.599128194732665,0
7.877394279734325,2.7811300663999,7.57835422713441,0
1.8034148201757072,1.320812850987884,1.7174473225886664,1
11.711521155826832,3.1012271489670606,7.989292237906023,0
9.938843465197452,-0.01501145425958672,9.43550773560886,0
1.4143090386240318,-2.365219601769429,2.1132686351990735,1
-0.4187123617863399,1.4200454371713305,2.6291053183936595,1
-1.287867731821831,-0.9765775962829262,3.2827117162608843,1
-0.5141062462658292,-0.02625327533369621,3.3138547554304694,1
1.6917433317196797,0.44070888415647835,2.4258525563315723,1
0.7734649574864538,-0.908313560562232,1.2622450588465413,1
9.958411070337348,2.4561826579832386,8.521606303420926,0
8.698979492483275,1.6533702472626017,6.286090398898185,0
9.154890117136828,0.4421241227271612,6.911762364429821,0
1.1044806914317449,0.6219372563775221,5.301869695245365,1
8.326645040853954,2.0245652219520496,8.005545942152974,0
11.231444847233258,1.1630490816735526,7.857854111771879,0
9.383126752507826,1.1694184483864667,5.882080075190775,0
-0.011525453877003483,-0.14357460355934723,2.5581212776708315,1
8.361727724115209,1.9771737803280767,8.502859328284833,0
0.24066086282161686,2.0330162997788284,1.8189582445028478,1
8.887899497019673,0.5268585478316441,5.85500032713163,0
8.908092754479686,1.072148581223923,7.108536760796635,0
-1.05895197871664,-0.9381674729094338,3.7249264777967714,1
9.169241085622888,-0.39554361527418136,9.076177785644898,0
8.474888849570625,0.012308812297988192,7.00409577129242,0
8.260074956360576,0.7972510971781185,9.228037347273037,0
10.168990726746705,-0.6185886224035713,8.326145566623673,0
9.605390595147146,2.218547050498579,8.36072065407764,0
-0.27350554481096395,0.3235580915621668,1.9254707351238753,1
9.863443296764856,0.9270604411262369,8.226046634363847,0
8.581167984897148,0.8247756802909366,6.352418146527203,0
9.421131998395222,2.332263604428884,7.2940296325849845,0
11.544894414775978,1.8200205609588493,8.827580280295393,0
0.6937961915599284,-0.8412993548423908,3.1058081588434137,1
8.936778175244761,0.6626938237705101,7.614707152677666,0
-0.39337737616149165,0.21463754820277872,2.991444125550459,1
7.155618647638269,0.24936764884320706,8.09281845399054,0
-0.3842665782493523,-0.8799643405701101,1.8087360055396091,1
-0.795833807640639,-1.4178344292650222,2.5024374137521903,1
0.6931347390050518,-0.8857267175293367,2.6192877653936497,1
0.10086241483390153,0.5761697004392485,2.7428578449656715,1
